176652: [1, 0, 3, 5, 5, 2, 2, 3, 1, 2, 0, 4, 3, 2, 0]
177093: [3, 8, 12, 3, 3, 4, 0, 3, 0, 1, 0, 0, 0, 0, 0]
177128: [0, 0, 3, 0, 3, 9, 4, 2, 2, 1, 0, 0, 0, 1, 0]
177133: [0, 1, 1, 0, 4, 0, 0, 2, 2, 1, 2, 2, 3, 1, 3]
177144: [0, 0, 3, 2, 1, 4, 1, 1, 3, 4, 1, 4, 2, 1, 0]
177184: [0, 0, 0, 2, 0, 3, 2, 6, 5, 4, 0, 1, 0, 3, 3]
177195: [0, 0, 0, 2, 2, 5, 2, 1, 0, 2, 1, 1, 1, 0, 0]
177208: [1, 2, 3, 3, 3, 8, 7, 6, 1, 1, 1, 0, 0, 1, 1]
177230: [1, 4, 1, 5, 7, 6, 8, 1, 2, 1, 0, 1, 1, 4, 1]
177273: [1, 5, 3, 5, 5, 3, 2, 0, 0, 2, 1, 3, 0, 1, 1]
177286: [0, 2, 3, 14, 10, 11, 16, 10, 10, 3, 5, 2, 2, 1, 2]
177306: [2, 1, 1, 3, 3, 3, 0, 3, 4, 5, 3, 4, 3, 6, 3]
177326: [0, 4, 1, 3, 2, 1, 1, 1, 1, 2, 2, 0, 0, 0, 1]
177331: [0, 4, 6, 0, 4, 3, 3, 2, 2, 2, 2, 1, 2, 4, 8]
177374: [0, 11, 7, 8, 8, 5, 5, 6, 4, 1, 2, 0, 0, 0, 0]
177443: [0, 0, 4, 3, 2, 3, 2, 2, 2, 2, 1, 1, 2, 1, 1]
177629: [0, 1, 2, 4, 1, 9, 0, 0, 0, 2, 0, 1, 1, 1, 3]
177646: [0, 1, 0, 3, 0, 1, 0, 1, 0, 0, 1, 1, 3, 3, 0]
177675: [0, 3, 4, 2, 3, 2, 4, 4, 1, 1, 2, 1, 1, 11, 4]
177742: [1, 2, 3, 5, 1, 2, 1, 2, 0, 2, 1, 2, 2, 0, 2]
177780: [1, 7, 8, 3, 13, 7, 7, 8, 6, 4, 3, 4, 8, 7, 6]
177827: [0, 0, 0, 1, 6, 8, 0, 3, 1, 1, 1, 0, 1, 0, 1]
177887: [0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 1]
178051: [0, 4, 5, 6, 7, 4, 7, 1, 0, 1, 1, 1, 2, 2, 0]
178195: [0, 1, 1, 1, 1, 2, 0, 1, 1, 0, 2, 1, 2, 4, 2]
178287: [0, 2, 3, 4, 4, 17, 21, 24, 8, 22, 13, 28, 25, 40, 37]
178360: [3, 5, 8, 12, 13, 13, 17, 5, 9, 18, 27, 18, 10, 18, 9]
178479: [0, 0, 4, 6, 6, 5, 3, 4, 1, 1, 1, 0, 1, 1, 1]
178502: [0, 0, 4, 5, 6, 3, 4, 3, 3, 2, 0, 1, 2, 0, 0]
178505: [0, 2, 4, 2, 4, 6, 2, 1, 2, 4, 1, 3, 1, 1, 0]
178526: [1, 2, 8, 11, 2, 3, 1, 7, 0, 0, 1, 0, 0, 0, 4]
178572: [0, 0, 1, 1, 2, 4, 5, 3, 2, 1, 4, 4, 2, 8, 6]
178610: [0, 0, 0, 2, 1, 4, 1, 3, 1, 1, 1, 1, 1, 0, 2]
178654: [1, 3, 9, 2, 6, 6, 1, 5, 3, 2, 1, 2, 2, 1, 0]
178659: [16, 17, 23, 19, 11, 12, 8, 12, 3, 1, 4, 3, 0, 1, 3]
178714: [0, 2, 2, 2, 6, 5, 4, 3, 0, 3, 1, 7, 1, 1, 4]
178754: [0, 0, 4, 4, 3, 3, 2, 5, 2, 0, 1, 1, 0, 2, 4]
178875: [0, 1, 2, 1, 0, 0, 2, 2, 0, 1, 3, 1, 0, 2, 2]
178877: [0, 8, 8, 3, 6, 4, 2, 0, 0, 1, 1, 1, 0, 0, 0]
178950: [0, 0, 0, 3, 6, 2, 1, 5, 3, 10, 2, 3, 5, 8, 14]
179085: [0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1]
179093: [0, 0, 2, 7, 5, 6, 6, 2, 4, 0, 14, 10, 16, 5, 16]
179372: [0, 0, 1, 6, 10, 6, 5, 2, 3, 4, 1, 1, 0, 0, 0]
179415: [1, 23, 6, 16, 2, 22, 0, 8, 7, 2, 2, 4, 6, 10, 3]
179498: [0, 3, 3, 1, 2, 2, 3, 4, 8, 3, 4, 5, 5, 9, 5]
179540: [0, 5, 4, 8, 2, 2, 4, 1, 0, 3, 0, 2, 0, 0, 0]
179812: [1, 17, 12, 12, 10, 13, 7, 4, 4, 1, 1, 1, 0, 1, 4]
179814: [0, 5, 3, 4, 3, 3, 6, 1, 2, 13, 12, 1, 8, 3, 13]
180028: [2, 13, 5, 9, 3, 11, 0, 5, 5, 4, 0, 1, 1, 4, 1]
180034: [2, 5, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]
180095: [0, 0, 1, 2, 4, 2, 1, 1, 2, 1, 2, 0, 5, 5, 5]
180159: [0, 1, 3, 3, 0, 2, 3, 3, 2, 3, 1, 0, 0, 0, 2]
180300: [0, 2, 2, 1, 1, 1, 0, 0, 0, 0, 2, 1, 1, 2, 5]
180350: [0, 0, 3, 2, 7, 4, 5, 1, 4, 1, 1, 2, 3, 2, 5]
180364: [0, 1, 2, 2, 4, 6, 0, 6, 1, 0, 0, 3, 1, 1, 2]
180615: [3, 11, 6, 4, 4, 3, 3, 2, 2, 3, 0, 0, 1, 1, 0]
180639: [3, 7, 4, 9, 4, 3, 1, 3, 0, 2, 0, 0, 0, 0, 1]
180652: [1, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
180761: [1, 10, 9, 14, 6, 3, 5, 4, 5, 4, 1, 0, 0, 0, 0]
180807: [0, 0, 3, 5, 6, 7, 4, 5, 0, 2, 1, 1, 1, 1, 0]
180833: [3, 1, 15, 11, 12, 11, 11, 7, 5, 2, 2, 3, 1, 2, 2]
180953: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
181029: [0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 2]
181031: [1, 4, 6, 11, 8, 7, 4, 3, 3, 1, 1, 0, 1, 1, 1]
181184: [0, 2, 0, 2, 3, 10, 5, 5, 6, 6, 2, 6, 4, 5, 5]
181280: [2, 0, 3, 5, 2, 6, 5, 5, 4, 3, 1, 3, 1, 0, 0]
181385: [0, 1, 3, 3, 0, 5, 2, 5, 5, 7, 1, 8, 0, 1, 9]
181387: [10, 4, 8, 14, 27, 23, 12, 12, 8, 6, 3, 2, 1, 2, 1]
181516: [0, 0, 7, 9, 10, 4, 2, 2, 2, 0, 1, 0, 0, 1, 1]
181709: [0, 0, 2, 4, 1, 3, 2, 2, 5, 2, 4, 4, 2, 0, 2]
181751: [0, 0, 0, 4, 3, 2, 5, 8, 4, 3, 3, 0, 3, 2, 2]
181837: [1, 2, 1, 3, 5, 4, 3, 4, 5, 1, 3, 0, 1, 1, 3]
181894: [0, 5, 4, 2, 7, 6, 4, 1, 2, 1, 2, 1, 4, 2, 3]
182067: [8, 15, 0, 1, 0, 3, 0, 1, 1, 1, 0, 0, 0, 0, 1]
182204: [0, 7, 7, 4, 5, 4, 4, 2, 0, 1, 1, 2, 1, 1, 1]
182205: [0, 2, 5, 7, 6, 4, 3, 5, 3, 0, 1, 0, 0, 0, 1]
182255: [1, 2, 7, 2, 4, 7, 2, 1, 1, 1, 2, 0, 7, 0, 2]
182310: [0, 1, 3, 9, 9, 2, 3, 2, 2, 0, 0, 2, 0, 0, 0]
182344: [0, 5, 10, 4, 1, 7, 1, 3, 2, 2, 0, 0, 0, 0, 4]
182559: [0, 0, 2, 2, 3, 1, 2, 1, 1, 2, 1, 3, 4, 0, 0]
182577: [2, 11, 8, 9, 13, 7, 4, 4, 7, 8, 9, 9, 8, 5, 6]
182604: [0, 0, 1, 1, 2, 2, 1, 2, 0, 2, 1, 4, 4, 4, 1]
182611: [1, 2, 5, 6, 3, 1, 4, 2, 2, 0, 0, 1, 0, 0, 0]
182869: [0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
182928: [2, 3, 24, 20, 7, 12, 5, 13, 3, 8, 5, 3, 5, 3, 6]
183007: [1, 2, 0, 2, 6, 5, 2, 1, 1, 2, 0, 1, 1, 0, 1]
183108: [1, 0, 2, 2, 4, 2, 4, 0, 1, 1, 1, 1, 4, 1, 6]
183150: [0, 0, 1, 3, 2, 0, 0, 0, 1, 3, 0, 1, 1, 2, 1]
183240: [0, 3, 5, 4, 7, 6, 5, 16, 8, 2, 24, 19, 8, 11, 20]
183311: [0, 4, 3, 4, 6, 4, 4, 3, 3, 1, 12, 5, 11, 14, 10]
183462: [1, 9, 14, 15, 19, 19, 6, 9, 4, 6, 6, 3, 4, 1, 0]
183637: [0, 0, 6, 8, 2, 2, 4, 3, 0, 3, 0, 0, 0, 0, 1]
183649: [1, 4, 6, 7, 1, 8, 1, 2, 2, 9, 7, 7, 6, 1, 5]
183738: [2, 3, 3, 5, 6, 5, 5, 3, 6, 2, 1, 1, 2, 0, 0]
183868: [15, 16, 7, 18, 7, 15, 9, 13, 6, 4, 1, 4, 3, 7, 3]
184030: [0, 1, 4, 7, 0, 4, 1, 1, 5, 5, 2, 2, 0, 1, 1]
184094: [1, 2, 2, 2, 9, 1, 1, 3, 2, 2, 0, 0, 0, 0, 1]
184117: [0, 0, 1, 3, 2, 9, 8, 7, 5, 9, 3, 6, 1, 6, 10]
184241: [1, 0, 1, 1, 3, 0, 2, 0, 2, 2, 3, 1, 0, 1, 0]
184299: [0, 0, 4, 0, 1, 4, 2, 1, 3, 1, 3, 2, 4, 2, 4]
184307: [0, 0, 1, 0, 3, 2, 0, 3, 5, 1, 3, 1, 2, 5, 1]
184382: [0, 4, 12, 11, 9, 12, 6, 7, 4, 5, 3, 1, 6, 2, 1]
184552: [0, 0, 1, 0, 1, 3, 0, 0, 2, 3, 4, 1, 4, 2, 5]
184889: [1, 0, 0, 1, 2, 8, 5, 2, 0, 1, 3, 4, 2, 0, 6]
184898: [1, 7, 8, 12, 6, 2, 5, 5, 4, 4, 1, 0, 5, 0, 2]
185213: [2, 0, 1, 1, 1, 6, 2, 3, 5, 2, 1, 2, 3, 2, 0]
185327: [0, 3, 8, 8, 14, 9, 5, 7, 4, 7, 2, 1, 3, 1, 5]
188642: [0, 1, 1, 0, 1, 0, 2, 0, 4, 2, 4, 0, 3, 4, 1]
190431: [0, 0, 0, 0, 2, 1, 14, 9, 12, 14, 10, 4, 2, 4, 1]
190449: [1, 2, 5, 2, 1, 3, 5, 4, 2, 2, 1, 2, 0, 0, 3]
191491: [1, 3, 5, 1, 5, 8, 6, 1, 3, 1, 1, 1, 0, 0, 0]
192553: [1, 2, 3, 3, 2, 5, 3, 2, 2, 0, 1, 3, 0, 1, 1]
194960: [1, 1, 4, 1, 3, 3, 8, 1, 4, 4, 3, 2, 0, 5, 1]
195754: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
200323: [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 3, 1]
202387: [0, 4, 3, 2, 4, 3, 1, 0, 3, 4, 3, 6, 1, 3, 0]
202908: [0, 3, 0, 2, 3, 11, 8, 7, 11, 5, 1, 0, 1, 1, 1]
203429: [1, 2, 3, 1, 7, 2, 1, 3, 3, 0, 2, 2, 0, 1, 2]
203595: [0, 5, 9, 2, 1, 1, 6, 1, 1, 0, 2, 3, 5, 0, 0]
205823: [0, 0, 1, 0, 0, 1, 0, 3, 1, 9, 2, 5, 6, 4, 2]
206500: [1, 3, 8, 5, 4, 5, 1, 6, 3, 0, 3, 4, 0, 2, 2]
206955: [6, 2, 8, 3, 5, 3, 3, 5, 4, 8, 1, 1, 4, 1, 6]
207430: [0, 1, 1, 3, 3, 4, 11, 11, 9, 10, 7, 3, 6, 8, 2]
207703: [0, 4, 9, 12, 18, 10, 23, 23, 26, 33, 42, 29, 14, 29, 37]
207740: [0, 3, 5, 6, 4, 1, 7, 4, 7, 3, 2, 3, 1, 1, 2]
208165: [2, 4, 3, 3, 5, 4, 7, 5, 3, 5, 2, 2, 2, 0, 3]
208186: [1, 0, 2, 0, 1, 1, 0, 0, 5, 4, 24, 3, 22, 6, 9]
208388: [0, 4, 1, 0, 2, 5, 2, 3, 2, 3, 3, 3, 1, 1, 1]
208615: [0, 0, 1, 0, 0, 2, 2, 0, 2, 6, 6, 6, 2, 4, 4]
208734: [2, 0, 5, 0, 5, 3, 3, 6, 5, 2, 0, 0, 0, 0, 0]
210055: [3, 1, 5, 0, 3, 5, 2, 2, 2, 0, 1, 0, 1, 3, 0]
210083: [0, 0, 1, 2, 1, 4, 5, 1, 7, 17, 18, 9, 1, 4, 0]
210636: [0, 0, 5, 3, 2, 4, 2, 4, 5, 2, 3, 3, 1, 0, 0]
210894: [1, 3, 10, 4, 6, 2, 1, 6, 3, 2, 2, 0, 1, 0, 1]
210918: [0, 0, 0, 1, 0, 0, 1, 1, 3, 5, 2, 2, 7, 2, 5]
211763: [0, 0, 3, 0, 12, 7, 11, 22, 9, 14, 10, 6, 6, 6, 13]
211814: [0, 1, 5, 1, 1, 0, 1, 0, 0, 4, 2, 2, 2, 2, 5]
212003: [3, 0, 6, 0, 8, 5, 2, 2, 2, 2, 1, 1, 1, 0, 0]
212092: [1, 0, 0, 0, 6, 3, 5, 5, 7, 3, 8, 4, 4, 6, 2]
212202: [0, 1, 0, 3, 1, 0, 4, 2, 5, 3, 5, 2, 2, 1, 4]
212507: [0, 5, 2, 4, 0, 1, 2, 4, 4, 4, 1, 2, 0, 2, 4]
213071: [0, 0, 1, 0, 0, 0, 0, 1, 0, 6, 4, 1, 5, 1, 5]
214023: [0, 0, 6, 2, 8, 10, 6, 10, 11, 14, 13, 5, 6, 9, 12]
214165: [1, 3, 2, 2, 5, 4, 4, 5, 5, 2, 0, 0, 2, 0, 1]
214175: [1, 5, 1, 3, 3, 2, 4, 4, 8, 4, 0, 4, 0, 4, 9]
214244: [0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 5, 2, 2, 9, 6]
214486: [0, 0, 0, 0, 2, 1, 2, 1, 1, 3, 3, 2, 1, 4, 8]
214512: [4, 10, 6, 2, 4, 3, 1, 4, 2, 1, 1, 1, 1, 0, 0]
214622: [1, 0, 0, 2, 2, 2, 2, 2, 5, 3, 4, 1, 2, 3, 4]
214710: [2, 4, 12, 2, 5, 4, 5, 6, 0, 1, 8, 2, 2, 2, 4]
214951: [3, 4, 10, 7, 35, 21, 33, 26, 45, 40, 58, 39, 45, 56, 69]
215199: [0, 0, 1, 1, 3, 3, 10, 4, 5, 2, 1, 4, 1, 1, 2]
215941: [12, 0, 1, 5, 2, 1, 1, 7, 2, 1, 1, 0, 0, 2, 0]
216056: [1, 2, 4, 0, 4, 7, 4, 8, 2, 7, 1, 0, 2, 3, 5]
216061: [1, 1, 4, 2, 5, 5, 1, 2, 4, 5, 2, 3, 3, 1, 5]
216153: [6, 9, 5, 12, 9, 6, 10, 12, 14, 7, 4, 2, 2, 2, 6]
216194: [0, 0, 0, 1, 0, 1, 0, 6, 0, 4, 2, 0, 0, 1, 5]
216222: [0, 4, 2, 6, 2, 3, 5, 4, 2, 4, 2, 1, 3, 2, 3]
216510: [1, 1, 7, 2, 5, 4, 7, 16, 9, 11, 9, 2, 4, 4, 6]
216749: [0, 6, 7, 9, 7, 9, 11, 10, 8, 8, 10, 3, 2, 2, 10]
217120: [0, 5, 11, 4, 9, 3, 7, 3, 4, 7, 9, 3, 3, 2, 3]
217525: [0, 0, 0, 1, 2, 2, 2, 2, 1, 5, 3, 3, 2, 1, 5]
217676: [1, 2, 6, 7, 9, 6, 3, 5, 4, 2, 6, 3, 2, 1, 3]
217722: [0, 1, 3, 1, 1, 0, 1, 3, 0, 3, 8, 5, 1, 0, 2]
217748: [0, 7, 8, 11, 8, 9, 8, 15, 2, 3, 0, 1, 0, 2, 2]
217939: [0, 0, 7, 1, 2, 3, 3, 3, 3, 2, 5, 1, 5, 1, 3]
218178: [3, 1, 7, 1, 5, 1, 2, 7, 1, 1, 1, 1, 0, 0, 1]
218926: [1, 3, 3, 3, 8, 5, 2, 2, 4, 5, 1, 0, 1, 3, 0]
219562: [2, 1, 5, 6, 1, 3, 4, 3, 0, 5, 1, 2, 1, 1, 3]
219580: [0, 3, 3, 1, 3, 5, 4, 3, 5, 1, 1, 3, 0, 1, 4]
219812: [0, 5, 0, 5, 1, 7, 2, 3, 2, 3, 2, 7, 0, 0, 1]
219966: [0, 2, 0, 3, 6, 9, 8, 17, 14, 16, 22, 9, 14, 25, 23]
219981: [4, 0, 6, 5, 3, 5, 2, 4, 3, 7, 2, 0, 0, 0, 2]
220059: [2, 1, 2, 0, 2, 2, 5, 2, 0, 6, 3, 0, 3, 3, 4]
220225: [0, 1, 0, 2, 1, 3, 3, 5, 6, 10, 2, 6, 7, 6, 9]
220356: [0, 2, 3, 0, 0, 4, 6, 8, 5, 7, 5, 1, 6, 2, 4]
220543: [0, 1, 1, 11, 1, 12, 0, 3, 3, 9, 2, 3, 1, 2, 9]
220730: [0, 1, 1, 2, 11, 4, 5, 2, 1, 7, 3, 1, 1, 0, 0]
220745: [0, 3, 16, 8, 7, 5, 3, 4, 3, 4, 2, 3, 2, 1, 2]
221057: [2, 6, 6, 5, 2, 3, 4, 1, 4, 1, 1, 0, 2, 3, 1]
221191: [2, 1, 5, 1, 8, 3, 8, 9, 5, 2, 3, 0, 1, 2, 0]
221485: [0, 3, 6, 4, 1, 5, 3, 4, 2, 3, 1, 0, 2, 0, 0]
221505: [0, 2, 0, 0, 1, 0, 2, 1, 6, 1, 3, 6, 0, 8, 2]
221721: [0, 2, 4, 5, 5, 5, 5, 10, 5, 5, 3, 5, 1, 1, 2]
221749: [5, 10, 6, 11, 4, 3, 9, 4, 3, 6, 4, 9, 1, 5, 4]
222169: [0, 0, 4, 0, 2, 2, 3, 11, 13, 12, 19, 8, 8, 10, 14]
222206: [0, 0, 2, 2, 2, 0, 1, 7, 3, 4, 3, 0, 1, 5, 7]
222409: [0, 0, 0, 2, 1, 2, 3, 3, 4, 1, 2, 3, 1, 4, 5]
222772: [0, 0, 6, 1, 2, 1, 1, 4, 4, 5, 1, 3, 1, 3, 3]
222838: [2, 2, 0, 5, 2, 1, 4, 6, 5, 1, 0, 3, 3, 3, 5]
222885: [1, 0, 0, 1, 3, 4, 8, 4, 2, 4, 0, 1, 4, 4, 3]
222913: [2, 2, 6, 2, 4, 2, 3, 3, 1, 4, 3, 1, 3, 0, 4]
222968: [0, 0, 0, 0, 1, 1, 1, 3, 3, 4, 2, 6, 5, 10, 9]
223011: [0, 0, 0, 0, 7, 2, 3, 4, 3, 9, 3, 3, 7, 3, 5]
223071: [0, 2, 6, 1, 6, 0, 1, 2, 3, 6, 2, 1, 3, 0, 1]
223822: [4, 3, 6, 6, 26, 14, 9, 8, 8, 26, 7, 2, 1, 9, 5]
224520: [0, 2, 3, 2, 1, 3, 5, 3, 2, 5, 3, 1, 2, 0, 1]
224525: [1, 0, 0, 2, 5, 3, 3, 1, 8, 8, 4, 2, 2, 1, 1]
224783: [0, 0, 1, 1, 1, 7, 3, 6, 9, 9, 5, 4, 3, 2, 4]
224831: [0, 1, 0, 1, 0, 0, 2, 4, 4, 2, 2, 2, 6, 1, 6]
225166: [0, 1, 1, 2, 0, 9, 5, 5, 2, 4, 1, 5, 2, 1, 1]
225382: [0, 0, 1, 0, 1, 2, 1, 3, 1, 3, 3, 0, 4, 2, 2]
225506: [1, 7, 2, 9, 4, 7, 13, 6, 8, 6, 1, 4, 6, 1, 1]
225603: [5, 12, 4, 5, 0, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0]
225616: [2, 0, 7, 4, 5, 5, 1, 1, 2, 4, 3, 1, 0, 0, 2]
225903: [0, 0, 2, 3, 1, 1, 3, 4, 2, 6, 2, 2, 1, 3, 0]
226038: [0, 1, 8, 2, 6, 0, 3, 5, 6, 3, 1, 1, 0, 1, 0]
226184: [0, 3, 3, 2, 2, 5, 6, 8, 6, 9, 1, 2, 1, 2, 2]
226571: [1, 0, 2, 0, 10, 1, 1, 2, 1, 3, 1, 2, 1, 0, 2]
226645: [0, 1, 1, 0, 0, 0, 0, 2, 0, 3, 3, 1, 2, 1, 3]
226929: [0, 0, 1, 0, 2, 0, 2, 4, 7, 1, 4, 3, 6, 7, 14]
226996: [0, 0, 0, 0, 2, 0, 2, 0, 5, 5, 4, 2, 3, 1, 2]
227710: [1, 0, 3, 3, 14, 1, 2, 4, 7, 8, 3, 1, 4, 0, 3]
227869: [0, 1, 3, 1, 0, 1, 3, 6, 6, 2, 3, 1, 1, 1, 1]
228039: [0, 0, 3, 0, 3, 0, 3, 1, 1, 2, 1, 0, 1, 1, 1]
228693: [1, 1, 2, 2, 6, 2, 5, 3, 4, 3, 3, 2, 2, 3, 3]
228712: [1, 2, 2, 0, 7, 1, 6, 10, 11, 13, 11, 3, 10, 4, 3]
229156: [5, 1, 5, 0, 11, 3, 8, 10, 9, 6, 3, 1, 2, 2, 2]
229620: [0, 0, 7, 4, 2, 2, 1, 2, 3, 3, 0, 2, 1, 0, 2]
229847: [0, 1, 0, 6, 3, 3, 1, 4, 2, 1, 7, 1, 0, 2, 3]
229877: [0, 3, 1, 3, 3, 5, 3, 6, 9, 3, 4, 2, 1, 1, 2]
230063: [0, 2, 4, 1, 2, 0, 3, 6, 3, 2, 1, 2, 1, 2, 1]
230495: [2, 1, 1, 6, 3, 1, 4, 0, 10, 5, 0, 0, 0, 0, 0]
230820: [1, 1, 8, 7, 6, 6, 10, 0, 6, 6, 0, 0, 0, 0, 0]
230954: [0, 6, 13, 12, 7, 5, 2, 5, 4, 1, 3, 1, 2, 0, 0]
231036: [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 1, 3, 3]
231125: [0, 0, 2, 1, 0, 0, 3, 5, 2, 6, 2, 0, 2, 2, 1]
231237: [0, 4, 0, 1, 7, 7, 4, 1, 2, 2, 1, 5, 15, 0, 0]
231569: [0, 3, 6, 6, 3, 7, 4, 4, 4, 2, 1, 0, 2, 0, 0]
231782: [1, 4, 9, 15, 18, 26, 7, 37, 28, 37, 85, 62, 0, 0, 0]
232062: [0, 0, 1, 4, 2, 3, 2, 5, 4, 1, 3, 2, 2, 4, 8]
232309: [0, 22, 10, 1, 9, 23, 34, 26, 0, 40, 9, 0, 0, 0, 0]
232392: [0, 0, 5, 2, 4, 5, 5, 9, 5, 18, 3, 8, 15, 16, 0]
232582: [0, 0, 0, 0, 0, 1, 6, 6, 8, 3, 2, 1, 4, 3, 4]
232613: [0, 0, 0, 1, 1, 0, 2, 0, 3, 5, 4, 4, 5, 9, 18]
232646: [0, 0, 0, 4, 3, 5, 2, 2, 6, 13, 12, 6, 10, 4, 8]
233213: [0, 0, 1, 12, 6, 8, 3, 4, 7, 6, 3, 7, 0, 0, 0]
233473: [1, 5, 3, 2, 0, 5, 2, 2, 0, 0, 2, 0, 2, 2, 2]
233690: [0, 0, 0, 3, 2, 8, 6, 5, 7, 0, 0, 0, 0, 0, 0]
234334: [0, 6, 2, 0, 1, 4, 1, 1, 2, 1, 1, 1, 4, 0, 1]
234730: [2, 2, 2, 2, 2, 8, 7, 8, 3, 2, 2, 3, 1, 1, 0]
234802: [1, 6, 8, 4, 9, 10, 20, 12, 0, 0, 0, 0, 0, 0, 0]
234976: [0, 1, 3, 2, 2, 3, 2, 2, 5, 2, 4, 0, 1, 2, 1]
235186: [0, 1, 0, 6, 6, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0]
235694: [0, 0, 0, 1, 0, 3, 0, 6, 3, 5, 3, 2, 5, 4, 6]
235699: [0, 4, 3, 1, 2, 0, 4, 1, 1, 2, 3, 1, 0, 1, 0]
235876: [0, 1, 1, 0, 10, 3, 5, 6, 15, 0, 0, 0, 0, 0, 0]
236057: [2, 2, 7, 4, 3, 4, 1, 1, 3, 5, 1, 0, 0, 5, 4]
236253: [1, 1, 2, 12, 5, 8, 3, 2, 0, 0, 0, 0, 0, 0, 0]
236297: [0, 0, 0, 0, 0, 1, 5, 0, 4, 2, 1, 6, 2, 6, 8]
236674: [6, 26, 30, 20, 49, 39, 35, 20, 7, 4, 8, 14, 12, 13, 1]
236741: [0, 3, 6, 3, 2, 2, 2, 2, 4, 8, 2, 0, 0, 0, 0]
237012: [14, 11, 6, 0, 0, 9, 0, 1, 3, 3, 5, 2, 0, 3, 1]
237122: [1, 3, 2, 2, 0, 1, 1, 2, 1, 1, 3, 1, 2, 0, 2]
237378: [1, 1, 3, 4, 1, 6, 6, 10, 15, 14, 14, 10, 7, 3, 2]
237810: [0, 1, 2, 1, 5, 5, 4, 1, 2, 2, 3, 5, 6, 0, 0]
237848: [1, 1, 1, 8, 5, 6, 5, 10, 0, 0, 0, 0, 0, 0, 0]
238030: [0, 5, 6, 5, 6, 4, 3, 1, 4, 3, 3, 0, 0, 0, 0]
238317: [2, 14, 2, 2, 1, 3, 5, 9, 0, 0, 0, 0, 0, 0, 0]
238352: [2, 0, 5, 3, 7, 7, 6, 1, 4, 0, 0, 1, 1, 0, 1]
238365: [3, 1, 5, 3, 1, 6, 4, 3, 21, 9, 0, 0, 0, 0, 0]
238367: [2, 14, 11, 2, 9, 8, 0, 2, 7, 4, 0, 0, 0, 0, 0]
238730: [3, 3, 4, 9, 2, 3, 1, 4, 8, 5, 0, 0, 0, 0, 0]
238938: [0, 3, 0, 7, 4, 11, 8, 5, 0, 0, 0, 0, 0, 0, 0]
239549: [0, 0, 3, 4, 4, 2, 3, 4, 5, 6, 0, 0, 0, 0, 0]
239918: [0, 3, 1, 9, 2, 8, 6, 8, 0, 0, 0, 0, 0, 0, 0]
240055: [0, 0, 2, 3, 2, 3, 6, 1, 8, 8, 3, 0, 0, 0, 0]
240173: [1, 1, 4, 22, 17, 13, 14, 15, 11, 8, 8, 3, 4, 3, 10]
240240: [4, 1, 6, 0, 4, 3, 7, 4, 1, 0, 2, 0, 0, 0, 0]
240559: [8, 8, 3, 3, 5, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0]
240565: [1, 2, 1, 3, 0, 3, 5, 1, 5, 2, 1, 1, 2, 1, 1]
240656: [0, 9, 5, 5, 3, 7, 9, 4, 0, 0, 0, 0, 0, 0, 0]
241257: [0, 2, 1, 12, 7, 9, 2, 4, 0, 0, 0, 0, 0, 0, 0]
241612: [0, 0, 0, 1, 2, 2, 0, 0, 3, 4, 0, 1, 1, 3, 2]
241664: [0, 2, 5, 8, 2, 3, 4, 1, 0, 3, 3, 1, 0, 0, 0]
241740: [2, 0, 1, 4, 3, 8, 12, 9, 1, 0, 0, 0, 0, 0, 0]
241893: [0, 5, 5, 4, 8, 15, 9, 7, 4, 4, 5, 1, 6, 1, 2]
242174: [4, 3, 2, 1, 8, 7, 3, 3, 0, 0, 0, 0, 0, 0, 0]
242213: [2, 6, 6, 4, 4, 4, 3, 1, 1, 2, 3, 0, 0, 0, 0]
242411: [1, 5, 9, 19, 7, 12, 25, 19, 0, 0, 0, 0, 0, 0, 0]
242447: [5, 4, 5, 10, 2, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0]
242692: [1, 5, 1, 7, 3, 4, 8, 10, 0, 0, 0, 0, 0, 0, 0]
242861: [0, 2, 2, 9, 15, 18, 4, 1, 5, 2, 3, 3, 1, 0, 0]
243117: [0, 2, 0, 1, 2, 3, 2, 4, 0, 3, 6, 0, 5, 0, 3]
243155: [0, 0, 0, 3, 0, 1, 6, 12, 4, 10, 5, 6, 0, 2, 3]
